id,doi,display_name,publication_year,publication_date,type,type_crossref,cited_by_count,is_oa,open_access_status,primary_location_source,primary_location_landing_page_url,primary_location_pdf_url,authorships_count,first_author
https://openalex.org/W1979900513,https://doi.org/10.1145/1656274.1656280,KNIME - the Konstanz information miner,2009,2009-11-16,article,,1205,True,green,ACM SIGKDD Explorations Newsletter,https://doi.org/10.1145/1656274.1656280,,9,Michael R. Berthold
https://openalex.org/W1969389753,https://doi.org/10.1007/s10822-012-9577-7,Scientific workflow systems: Pipeline Pilot and KNIME,2012,2012-05-26,article,,215,True,hybrid,Journal of Computer-Aided Molecular Design,https://doi.org/10.1007/s10822-012-9577-7,https://link.springer.com/content/pdf/10.1007/s10822-012-9577-7.pdf,1,Wendy A. Warr
https://openalex.org/W2124955716,https://doi.org/10.1186/1471-2105-14-257,KNIME-CDK: Workflow-driven cheminformatics,2013,2013-08-22,article,,161,True,gold,BMC Bioinformatics,https://doi.org/10.1186/1471-2105-14-257,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-14-257,6,Stephan Beisken
https://openalex.org/W2395911948,,KNIME: The Konstanz Information Miner,2006,2006-01-01,article,,152,True,green,CentAUR (University of Reading),"https://centaur.reading.ac.uk/view/creators/90000558.html>,",,10,Michael R. Berthold
https://openalex.org/W2468870810,https://doi.org/10.1007/978-3-319-28549-8_7,KNIME for Open-Source Bioimage Analysis: A Tutorial,2016,2016-01-01,article,,99,False,closed,"Advances in anatomy, embryology and cell biology",https://doi.org/10.1007/978-3-319-28549-8_7,,2,Christian Dietz
https://openalex.org/W2472149534,https://doi.org/10.1016/j.procs.2016.05.251,"Correlation Review of Classification Algorithm Using Data Mining Tool: WEKA, Rapidminer, Tanagra, Orange and Knime",2016,2016-01-01,article,,152,True,diamond,Procedia Computer Science,https://doi.org/10.1016/j.procs.2016.05.251,,2,Amrita Naik
https://openalex.org/W2094833064,https://doi.org/10.1016/j.chemolab.2013.02.003,Enalos KNIME nodes: Exploring corrosion inhibition of steel in acidic medium,2013,2013-02-16,article,,83,False,closed,Chemometrics and Intelligent Laboratory Systems,https://doi.org/10.1016/j.chemolab.2013.02.003,,2,Georgia Melagraki
https://openalex.org/W1969293071,https://doi.org/10.1002/minf.201100076,KNIME Workflow to Assess PAINS Filters in SMARTS Format. Comparison of RDKit and Indigo Cheminformatics Libraries,2011,2011-08-04,article,,127,False,closed,Molecular Informatics,https://doi.org/10.1002/minf.201100076,,3,Simon Saubern
https://openalex.org/W3023983310,https://doi.org/10.1021/acs.jcim.0c00019,ADME Prediction with KNIME: Development and Validation of a Publicly Available Workflow for the Prediction of Human Oral Bioavailability,2020,2020-05-07,article,,73,False,closed,Journal of Chemical Information and Modeling,https://doi.org/10.1021/acs.jcim.0c00019,,3,Gabriela Falcón-Cano
https://openalex.org/W2154592269,https://doi.org/10.1093/bioinformatics/btr478,Extending KNIME for next-generation sequencing data analysis,2011,2011-08-27,article,,42,False,closed,Bioinformatics,https://doi.org/10.1093/bioinformatics/btr478,,3,Bernd Jagla
https://openalex.org/W3012542478,https://doi.org/10.3389/fcomp.2020.00008,Integration of the ImageJ Ecosystem in KNIME Analytics Platform,2020,2020-03-17,article,,42,True,gold,Frontiers in Computer Science,https://doi.org/10.3389/fcomp.2020.00008,https://www.frontiersin.org/articles/10.3389/fcomp.2020.00008/pdf,14,Christian Dietz
https://openalex.org/W2980497069,https://doi.org/10.1021/acs.jcim.9b00662,TeachOpenCADD-KNIME: A Teaching Platform for Computer-Aided Drug Design Using KNIME Workflows,2019,2019-10-15,article,,31,True,hybrid,Journal of Chemical Information and Modeling,https://doi.org/10.1021/acs.jcim.9b00662,https://pubs.acs.org/doi/pdf/10.1021/acs.jcim.9b00662,6,Dominique Sydow
https://openalex.org/W2397016474,https://doi.org/10.1007/978-1-62703-311-4_8,CellProfiler and KNIME: Open Source Tools for High Content Screening,2013,2013-01-01,article,,51,False,closed,Methods in molecular biology,https://doi.org/10.1007/978-1-62703-311-4_8,,6,Martin Stöter
https://openalex.org/W2520861907,https://doi.org/10.1109/cdan.2016.7570894,"Comprehensive study of data analytics tools (RapidMiner, Weka, R tool, Knime)",2016,2016-03-01,article,,58,False,closed,,https://doi.org/10.1109/cdan.2016.7570894,,3,Shraddha Dwivedi
https://openalex.org/W3198526585,https://doi.org/10.1016/j.jbusres.2021.08.036,Machine learning for marketing on the KNIME Hub: The development of a live repository for marketing applications,2021,2021-09-01,article,,51,True,green,Journal of Business Research,https://doi.org/10.1016/j.jbusres.2021.08.036,,2,Francisco Villarroel Ordenes
https://openalex.org/W2121137483,https://doi.org/10.1186/1758-2946-6-s1-p8,The integration of Open3DTOOLS into the RDKit and KNIME,2014,2014-03-01,article,,27,True,gold,Journal of Cheminformatics,https://doi.org/10.1186/1758-2946-6-s1-p8,https://jcheminf.biomedcentral.com/track/pdf/10.1186/1758-2946-6-S1-P8,3,Paolo Tosco
https://openalex.org/W1895379397,https://doi.org/10.1002/spe.2274,Big data for smart cities with KNIME a real experience in the SmartSantander testbed,2014,2014-05-29,article,,45,False,closed,Software Practice and Experience,https://doi.org/10.1002/spe.2274,,3,Antonio J. Jara
https://openalex.org/W2621548818,https://doi.org/10.1002/minf.201700023,VSPrep: A General KNIME Workflow for the Preparation of Molecules for Virtual Screening,2017,2017-06-06,article,,36,True,bronze,Molecular Informatics,https://doi.org/10.1002/minf.201700023,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/minf.201700023,5,José‐Manuel Gally
https://openalex.org/W2162446989,https://doi.org/10.1186/1471-2105-13-s8-s4,HiTSEE KNIME: a visualization tool for hit selection and analysis in high-throughput screening experiments for the KNIME platform,2012,2012-05-18,article,,26,True,gold,BMC Bioinformatics,https://doi.org/10.1186/1471-2105-13-s8-s4,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-13-S8-S4,7,Hendrik Strobelt
https://openalex.org/W2887824885,https://doi.org/10.1016/j.aca.2018.07.070,KIMBLE: A versatile visual NMR metabolomics workbench in KNIME,2018,2018-07-30,article,,25,True,hybrid,Analytica Chimica Acta,https://doi.org/10.1016/j.aca.2018.07.070,https://ars.els-cdn.com/content/image/1-s2.0-S0003267018309346-fx1_lrg.jpg,3,Aswin Verhoeven
https://openalex.org/W1013989637,https://doi.org/10.1007/s10710-015-9247-3,Software review: the KNIME workflow environment and its applications in genetic programming and machine learning,2015,2015-07-24,article,,48,True,bronze,Genetic Programming and Evolvable Machines,https://doi.org/10.1007/s10710-015-9247-3,https://link.springer.com/content/pdf/10.1007/s10710-015-9247-3.pdf,2,Steve O’Hagan
https://openalex.org/W1964686813,https://doi.org/10.1186/1758-2946-4-s1-f2,What's new in KNIME?,2012,2012-05-01,article,,16,True,gold,Journal of Cheminformatics,https://doi.org/10.1186/1758-2946-4-s1-f2,https://jcheminf.biomedcentral.com/track/pdf/10.1186/1758-2946-4-S1-F2,1,Thorsten Meinl
https://openalex.org/W2286489929,https://doi.org/10.1109/mgrs.2015.2496160,KNIME an Open Source Solution for Predictive Analytics in the Geosciences [Software and Data Sets],2015,2015-12-01,article,,28,False,closed,IEEE Geoscience and Remote Sensing Magazine,https://doi.org/10.1109/mgrs.2015.2496160,,1,Leonardo Feltrin
https://openalex.org/W2070390828,https://doi.org/10.1145/2023598.2023602,Comprehensive PMML preprocessing in KNIME,2011,2011-08-21,article,,15,False,closed,,https://doi.org/10.1145/2023598.2023602,,4,Dominik Morent
https://openalex.org/W2935543933,https://doi.org/10.1109/gucon.2018.8674946,Sentiment Classification for Mobile Reviews using KNIME,2018,2018-09-01,article,,18,False,closed,"2018 International Conference on Computing, Power and Communication Technologies (GUCON)",https://doi.org/10.1109/gucon.2018.8674946,,2,Chhaya Chauhan
https://openalex.org/W2138106181,,Parallel and Distributed Data Pipelining with KNIME,2007,2007-01-01,article,,18,True,green,KOPS (University of Konstanz),http://nbn-resolving.de/urn:nbn:de:bsz:352-opus-64858,http://nbn-resolving.de/urn:nbn:de:bsz:352-opus-64858,3,Christoph Sieb
https://openalex.org/W2078810130,https://doi.org/10.1109/mipro.2014.6859797,Big data and sentiment analysis using KNIME: Online reviews vs. social media,2014,2014-05-01,article,,32,False,closed,,https://doi.org/10.1109/mipro.2014.6859797,,3,Ana Minanovic
https://openalex.org/W3045845943,https://doi.org/10.1016/j.ntt.2020.106918,Optimization of the spontaneous tail coiling test for fast assessment of neurotoxic effects in the zebrafish embryo using an automated workflow in KNIME®,2020,2020-07-27,article,,45,True,green,Neurotoxicology and Teratology,https://doi.org/10.1016/j.ntt.2020.106918,,5,Afolarin O. Ogungbemi
https://openalex.org/W4401636363,https://doi.org/10.1186/s13321-024-00894-1,Democratizing cheminformatics: interpretable chemical grouping using an automated KNIME workflow,2024,2024-08-16,article,,23,True,gold,Journal of Cheminformatics,https://doi.org/10.1186/s13321-024-00894-1,https://jcheminf.biomedcentral.com/counter/pdf/10.1186/s13321-024-00894-1,6,José Teófilo Moreira‐Filho
https://openalex.org/W3045864292,https://doi.org/10.2174/0929867327666200727114410,Enalos Suite of Tools: Enhancing Cheminformatics and Nanoinfor - matics through KNIME,2020,2020-07-28,article,,22,False,closed,Current Medicinal Chemistry,https://doi.org/10.2174/0929867327666200727114410,,3,Antreas Afantitis
https://openalex.org/W2129047745,https://doi.org/10.1093/bioinformatics/btr554,Knime4Bio: a set of custom nodes for the interpretation of next-generation sequencing data with KNIME,2011,2011-10-07,article,,27,True,hybrid,Bioinformatics,https://doi.org/10.1093/bioinformatics/btr554,https://academic.oup.com/bioinformatics/article-pdf/27/22/3200/48863532/bioinformatics_27_22_3200.pdf,4,Pierre Lindenbaum
https://openalex.org/W2808421084,https://doi.org/10.5121/ijaia.2018.9301,ESB Platform Integrating Knime Data Mining Tool Oriented on Industry 4.0 Based on Artificial Neural Network Predictive Maintenance,2018,2018-05-30,article,,40,True,bronze,International Journal of Artificial Intelligence & Applications,https://doi.org/10.5121/ijaia.2018.9301,https://doi.org/10.5121/ijaia.2018.9301,5,Alessandro Massaro
https://openalex.org/W4252315637,https://doi.org/10.2174/1568026611212180004,Drug Discovery Applications for KNIME: An Open Source Data Mining Platform,2013,2013-01-07,article,,20,False,closed,Current Topics in Medicinal Chemistry,https://doi.org/10.2174/1568026611212180004,,4,Michael P. Mazanetz
https://openalex.org/W2092556301,https://doi.org/10.1080/18756891.2013.818186,Fuzzy Logic in KNIME – Modules for Approximate Reasoning –,2013,2013-01-01,article,,14,True,gold,International Journal of Computational Intelligence Systems,https://doi.org/10.1080/18756891.2013.818186,https://www.atlantis-press.com/article/25868454.pdf,3,Michael R. Berthold
https://openalex.org/W2075849109,https://doi.org/10.1002/minf.201400188,Screening Chemicals for Receptor‐Mediated Toxicological and Pharmacological Endpoints: Using Public Data to Build Screening Tools within a KNIME Workflow,2015,2015-02-01,article,,39,True,green,Molecular Informatics,https://doi.org/10.1002/minf.201400188,,4,Fabian P. Steinmetz
https://openalex.org/W3047697246,https://doi.org/10.5599/admet.852,ADME Prediction with KNIME: In silico aqueous solubility models based on supervised recursive machine learning approaches,2020,2020-08-08,article,,29,True,diamond,ADMET & DMPK,https://doi.org/10.5599/admet.852,https://pub.iapchem.org/ojs/index.php/admet/article/download/852/1240,3,Gabriela Falcón-Cano
https://openalex.org/W2340741354,https://doi.org/10.1177/1087057115618348,A KNIME-Based Analysis of the Zebrafish Photomotor Response Clusters the Phenotypes of 14 Classes of Neuroactive Molecules,2015,2015-12-04,article,,26,True,hybrid,SLAS DISCOVERY,https://doi.org/10.1177/1087057115618348,https://journals.sagepub.com/doi/pdf/10.1177/1087057115618348,7,Daniëlle Copmans
https://openalex.org/W4231500900,https://doi.org/10.1007/978-1-4939-9145-7_4,CellProfiler and KNIME: Open-Source Tools for High-Content Screening,2019,2019-01-01,article,,18,False,closed,Methods in molecular biology,https://doi.org/10.1007/978-1-4939-9145-7_4,,4,Martin Stöter
https://openalex.org/W4200444944,https://doi.org/10.18178/ijiet.2022.12.2.1591,A Predictive Model Implemented in KNIME Based on Learning Analytics for Timely Decision Making in Virtual Learning Environments,2021,2021-12-27,article,,27,True,diamond,International Journal of Information and Education Technology,https://doi.org/10.18178/ijiet.2022.12.2.1591,http://www.ijiet.org/vol12/1591-IJIET-2759.pdf,6,"Facultad de Ciencias de la Educación, Universidad Nacional de San Agustín de Arequipa, Arequipa-Perú, Peru"
https://openalex.org/W2884603949,https://doi.org/10.1007/978-1-4939-8630-9_7,Enalos+ KNIME Nodes: New Cheminformatics Tools for Drug Discovery,2018,2018-01-01,article,,16,False,closed,Methods in molecular biology,https://doi.org/10.1007/978-1-4939-8630-9_7,,5,Dimitra‐Danai Varsou
https://openalex.org/W2296589160,https://doi.org/10.1093/database/bav087,Connecting proteins with drug-like compounds: Open source drug discovery workflows with BindingDB and KNIME,2015,2015-01-01,article,,22,True,gold,Database,https://doi.org/10.1093/database/bav087,https://academic.oup.com/database/article-pdf/doi/10.1093/database/bav087/16976311/bav087.pdf,4,George Nicola
https://openalex.org/W1639186820,https://doi.org/10.1186/1758-2946-5-s1-f1,Get your chemistry right with KNIME,2013,2013-03-01,article,,9,True,gold,Journal of Cheminformatics,https://doi.org/10.1186/1758-2946-5-s1-f1,https://link.springer.com/content/pdf/10.1186/1758-2946-5-S1-F1.pdf,2,Thorsten Meinl
https://openalex.org/W4390384297,https://doi.org/10.1016/j.softx.2023.101627,Geospatial Analytics Extension for KNIME,2023,2023-12-28,article,,9,True,gold,SoftwareX,https://doi.org/10.1016/j.softx.2023.101627,http://www.softxjournal.com/article/S2352711023003230/pdf,8,Lingbo Liu
https://openalex.org/W3048237950,https://doi.org/10.1016/j.envsoft.2020.104780,Solar radiation modeling with KNIME and Solar Analyst: Increasing environmental model reproducibility using scientific workflows,2020,2020-08-07,article,,23,True,green,Environmental Modelling & Software,https://doi.org/10.1016/j.envsoft.2020.104780,,4,Nenad Radosevic
https://openalex.org/W2086676685,https://doi.org/10.1186/1471-2105-14-s18-s4,Signal extraction from movies of honeybee brain activity: the ImageBee plugin for KNIME,2013,2013-11-01,article,,17,True,gold,BMC Bioinformatics,https://doi.org/10.1186/1471-2105-14-s18-s4,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-14-S18-S4,4,Martin Strauch
https://openalex.org/W2133196484,https://doi.org/10.1039/c4ra15317k,The KNIME based classification models for yellow fever virus inhibition,2015,2015-01-01,article,,14,True,bronze,RSC Advances,https://doi.org/10.1039/c4ra15317k,https://pubs.rsc.org/en/content/articlepdf/2015/ra/c4ra15317k,2,N. S. Hari Narayana Moorthy
https://openalex.org/W4280568514,https://doi.org/10.3390/ijms23105727,Comparative Analyses of Medicinal Chemistry and Cheminformatics Filters with Accessible Implementation in Konstanz Information Miner (KNIME),2022,2022-05-20,article,,23,True,gold,International Journal of Molecular Sciences,https://doi.org/10.3390/ijms23105727,https://www.mdpi.com/1422-0067/23/10/5727/pdf?version=1653045275,3,Sebastjan Kralj
https://openalex.org/W2979747338,https://doi.org/10.5121/ijnsa.2019.11501,Machine Learning in Network Security Using KNIME Analytics,2019,2019-09-30,article,,12,True,diamond,International Journal of Network Security & Its Applications,https://doi.org/10.5121/ijnsa.2019.11501,,1,Munther Abualkibash
https://openalex.org/W4310102410,https://doi.org/10.1021/acs.jcim.2c01199,Q-raKtion: A Semiautomated KNIME Workflow for Bioactivity Data Points Curation,2022,2022-11-28,article,,14,True,hybrid,Journal of Chemical Information and Modeling,https://doi.org/10.1021/acs.jcim.2c01199,,6,Deborah Palazzotti
https://openalex.org/W4393901958,https://doi.org/10.1016/j.aichem.2024.100063,KNIME workflows for applications in medicinal and computational chemistry,2024,2024-04-03,article,,8,True,diamond,Artificial Intelligence Chemistry,https://doi.org/10.1016/j.aichem.2024.100063,,7,Ruchira Joshi
https://openalex.org/W2443882833,,A Prototype for Executable and Portable Electronic Clinical Quality Measures Using the KNIME Analytics Platform.,2015,2015-01-01,article,,13,True,green,PubMed,https://pubmed.ncbi.nlm.nih.gov/26306254,,7,Huan Mo
https://openalex.org/W2766298719,https://doi.org/10.1109/ssps.2017.8071585,Churn prediction analysis using various clustering algorithms in KNIME analytics platform,2017,2017-05-01,article,,14,False,closed,,https://doi.org/10.1109/ssps.2017.8071585,,2,I. Franciska
https://openalex.org/W2915935643,https://doi.org/10.14445/23488387/ijcse-v5i9p102,"An Extensive Study of Data Analysis Tools (Rapid Miner, Weka, R Tool, Knime, Orange)",2018,2018-09-25,article,,19,False,closed,International Journal of Computer Science and Engineering,https://doi.org/10.14445/23488387/ijcse-v5i9p102,,3,Venkateswarlu Pynam
https://openalex.org/W3108856375,https://doi.org/10.1186/s13321-020-00474-z,A ligand-based computational drug repurposing pipeline using KNIME and Programmatic Data Access: case studies for rare diseases and COVID-19,2020,2020-11-25,article,,26,True,gold,Journal of Cheminformatics,https://doi.org/10.1186/s13321-020-00474-z,https://jcheminf.biomedcentral.com/counter/pdf/10.1186/s13321-020-00474-z,2,Alzbeta Tuerkova
https://openalex.org/W3184653946,https://doi.org/10.1002/pmic.202000319,"DDASSQ: An open‐source, multiple peptide sequencing strategy for label free quantification based on an OpenMS pipeline in the KNIME analytics platform",2021,2021-07-27,article,,21,True,hybrid,PROTEOMICS,https://doi.org/10.1002/pmic.202000319,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pmic.202000319,6,Monika Svecla
https://openalex.org/W3145856480,https://doi.org/10.1016/j.mex.2021.101330,Automated measurement of the spontaneous tail coiling of zebrafish embryos as a sensitive behavior endpoint using a workflow in KNIME,2021,2021-01-01,article,,17,True,gold,MethodsX,https://doi.org/10.1016/j.mex.2021.101330,https://www.sciencedirect.com/science/article/pii/S2215016121001230?via%3Dihub,5,Afolarin O. Ogungbemi
https://openalex.org/W4392956895,https://doi.org/10.1002/pro.4928,Examining evolutionary scale modeling‐derived different‐dimensional embeddings in the antimicrobial peptide classification through a KNIME workflow,2024,2024-03-19,article,,18,True,green,Protein Science,https://doi.org/10.1002/pro.4928,,3,Karla L. Martínez‐Mauricio
https://openalex.org/W4407238811,https://doi.org/10.1002/minf.202400337,KNIME Workflows for Chemoinformatic Characterization of Chemical Databases,2025,2025-02-01,article,,7,True,hybrid,Molecular Informatics,https://doi.org/10.1002/minf.202400337,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/minf.202400337,2,Carlos D. Ramírez‐Márquez
https://openalex.org/W4399248696,https://doi.org/10.1016/j.jag.2024.103948,Elevating the RRE Framework for Geospatial Analysis with Visual Programming Platforms: An Exploration with Geospatial Analytics Extension for KNIME,2024,2024-05-31,article,,16,True,gold,International Journal of Applied Earth Observation and Geoinformation,https://doi.org/10.1016/j.jag.2024.103948,,7,Lingbo Liu
https://openalex.org/W3127872743,https://doi.org/10.4258/hir.2021.27.1.82,Codeless Deep Learning of COVID-19 Chest X-Ray Image Dataset with KNIME Analytics Platform,2021,2021-01-31,article,,13,True,gold,Healthcare Informatics Research,https://doi.org/10.4258/hir.2021.27.1.82,https://e-hir.org/upload/pdf/hir-2021-27-1-82.pdf,6,Jun Young An
https://openalex.org/W2383369155,https://doi.org/10.1016/j.procs.2016.04.275,Oil-immersed Transformer Internal Thermoelectric Potential Fault Diagnosis Based on Decision-tree of KNIME Platform,2016,2016-01-01,article,,15,True,diamond,Procedia Computer Science,https://doi.org/10.1016/j.procs.2016.04.275,,3,Yuanyuan Han
https://openalex.org/W3003244993,https://doi.org/10.24406/publica-fhg-406560,AI supported Topic Modeling using KNIME-Workflows,2022,2022-12-14,article,,9,True,green,Fraunhofer-Publica (Fraunhofer-Gesellschaft),http://publica.fraunhofer.de/documents/N-575025.html,,3,Jamal Al Qundus
https://openalex.org/W3008406917,https://doi.org/10.1177/2472555220907091,A KNIME Workflow for Automated Structure Verification,2020,2020-02-21,article,,6,True,hybrid,SLAS DISCOVERY,https://doi.org/10.1177/2472555220907091,http://slas-discovery.org/article/S2472555222066217/pdf,6,James A. Lumley
https://openalex.org/W4300963334,https://doi.org/10.48084/etasr.5184,Data Mining Regarding Cyberbullying in the Arabic Language on Instagram Using KNIME and Orange Tools,2022,2022-10-02,article,,10,True,gold,Engineering Technology & Applied Science Research,https://doi.org/10.48084/etasr.5184,https://www.etasr.com/index.php/ETASR/article/download/5184/2876,1,Sulten Al-Zahrani
https://openalex.org/W2284868581,https://doi.org/10.15496/publikation-3781,From the Desktop to the Grid: conversion of KNIME Workflows to gUSE,2013,2013-01-01,article,,7,False,closed,MPG.PuRe (Max Planck Society),https://hdl.handle.net/21.11116/0000-0013-10E9-2,,7,Luis de la Garza
https://openalex.org/W1980415191,https://doi.org/10.1109/icdmw.2012.31,A Subspace Clustering Extension for the KNIME Data Mining Framework,2012,2012-12-01,article,,6,False,closed,,https://doi.org/10.1109/icdmw.2012.31,,5,Stephan Günnemann
https://openalex.org/W4310361545,https://doi.org/10.1093/bioadv/vbac090,A toolkit for covalent docking with GOLD: from automated ligand preparation with KNIME to bound protein–ligand complexes,2022,2022-01-01,article,,11,True,gold,Bioinformatics Advances,https://doi.org/10.1093/bioadv/vbac090,https://academic.oup.com/bioinformaticsadvances/article-pdf/2/1/vbac090/47605298/vbac090.pdf,7,Laurianne David
https://openalex.org/W4407339825,https://doi.org/10.1080/15230406.2024.2446556,Advancing replicable and reproducible GIScience: an approach with KNIME,2025,2025-02-10,article,,5,False,closed,Cartography and Geographic Information Science,https://doi.org/10.1080/15230406.2024.2446556,,7,Xiaokang Fu
https://openalex.org/W4321100313,https://doi.org/10.3390/molecules28041832,"A KNIME Workflow to Assist the Analogue Identification for Read-Across, Applied to Aromatase Activity",2023,2023-02-15,article,,10,True,gold,Molecules,https://doi.org/10.3390/molecules28041832,https://www.mdpi.com/1420-3049/28/4/1832/pdf?version=1676456892,5,Ana Yisel Caballero Alfonso
https://openalex.org/W2015407620,https://doi.org/10.1109/wf-iot.2014.6803145,Short paper: Sensors data fusion for Smart Cities with KNIME: A real experience in the SmartSantander Testbed,2014,2014-03-01,article,,11,False,closed,,https://doi.org/10.1109/wf-iot.2014.6803145,,3,Antonio J. Jara
https://openalex.org/W3201137457,https://doi.org/10.3390/ijms221910220,In Silico Identification and Evaluation of Natural Products as Potential Tumor Necrosis Factor Function Inhibitors Using Advanced Enalos Asclepios KNIME Nodes,2021,2021-09-23,article,,19,True,gold,International Journal of Molecular Sciences,https://doi.org/10.3390/ijms221910220,https://www.mdpi.com/1422-0067/22/19/10220/pdf?version=1632387474,6,Dimitra Papadopoulou
https://openalex.org/W2900409150,https://doi.org/10.14419/ijet.v7i4.5.20079,Evaluating the Performance of Supervised Classification Models: Decision Tree and Naïve Bayes Using KNIME,2018,2018-09-22,article,,9,True,diamond,International Journal of Engineering & Technology,https://doi.org/10.14419/ijet.v7i4.5.20079,,5,Syed Muzamil Basha
https://openalex.org/W4389777574,https://doi.org/10.1109/iisa59645.2023.10345903,A Machine Learning Pipeline Using KNIME to Predict Hospital Admission in the MIMIC-IV Database,2023,2023-07-10,article,,10,False,closed,,https://doi.org/10.1109/iisa59645.2023.10345903,,6,Rozita Tsoni
https://openalex.org/W4365810997,https://doi.org/10.1111/cbdd.14250,A machine learning‐based KNIME workflow to predict <scp>VEGFR</scp>‐2 inhibitors,2023,2023-04-15,article,,8,True,bronze,Chemical Biology & Drug Design,https://doi.org/10.1111/cbdd.14250,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cbdd.14250,4,Nancy Tripathi
https://openalex.org/W3179885090,https://doi.org/10.5599/admet.979,ADME prediction with KNIME: A retrospective contribution to the second “Solubility Challenge”,2021,2021-07-12,article,,6,True,diamond,ADMET & DMPK,https://doi.org/10.5599/admet.979,https://pub.iapchem.org/ojs/index.php/admet/article/download/979/1292,3,Gabriela Falcón-Cano
https://openalex.org/W2748496700,https://doi.org/10.1109/fuzz-ieee.2017.8015509,KEEL meets KNIME,2017,2017-07-01,article,,2,False,closed,,https://doi.org/10.1109/fuzz-ieee.2017.8015509,,3,Corrado Mencar
https://openalex.org/W3094314904,https://doi.org/10.2174/092986732738201014102814,Cheminformatics Toolboxes and Workflows within KNIME Analytics,2020,2020-10-19,article,,5,True,hybrid,Current Medicinal Chemistry,https://doi.org/10.2174/092986732738201014102814,,2,Antreas Afantitis
https://openalex.org/W3016469966,https://doi.org/10.1088/1757-899x/782/5/052030,Data Analysis and Application of Retail Enterprises Based on Knime,2020,2020-03-01,article,,4,True,diamond,IOP Conference Series Materials Science and Engineering,https://doi.org/10.1088/1757-899x/782/5/052030,https://iopscience.iop.org/article/10.1088/1757-899X/782/5/052030/pdf,3,Xiaochuan Pu
https://openalex.org/W4200156040,https://doi.org/10.18844/wjet.v13i4.6267,Dashboard proposal implemented according to an analysis developed on the KNIME platform,2021,2021-10-31,article,,5,True,diamond,World Journal on Educational Technology Current Issues,https://doi.org/10.18844/wjet.v13i4.6267,https://un-pub.eu/ojs/index.php/wjet/article/download/6267/8028,4,Benjamín Maraza-Quispe
https://openalex.org/W2479842423,https://doi.org/10.5281/zenodo.55805,knime-testflow: v1.0.0,2016,2016-06-17,article,,2,True,green,Zenodo (CERN European Organization for Nuclear Research),https://zenodo.org/record/55805,,1,Stefan Verhoeven
https://openalex.org/W3210039066,https://doi.org/10.5281/zenodo.3475086,TeachOpenCADD-KNIME v1.0.0,2019,2019-10-07,article,,2,True,green,Figshare,,,6,Dominique Sydow
https://openalex.org/W3038018098,https://doi.org/10.2139/ssrn.3170295,Mining Anomalies in Large ISCX Dataset Using Machine Learning Algorithms in KNIME,2018,2018-01-01,article,,6,True,green,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.3170295,,3,A. S. K. Sinha
https://openalex.org/W2921307297,https://doi.org/10.1007/s10822-019-00195-y,ToGo-WF: prediction of RNA tertiary structures and RNA–RNA/protein interactions using the KNIME workflow,2019,2019-03-06,article,,7,True,bronze,Journal of Computer-Aided Molecular Design,https://doi.org/10.1007/s10822-019-00195-y,https://link.springer.com/content/pdf/10.1007/s10822-019-00195-y.pdf,5,Satoshi Yamasaki
https://openalex.org/W4392467926,https://doi.org/10.1016/j.bmcl.2024.129690,Identification of two novel chemical classes of Autotaxin (ATX) inhibitors using Enalos Asclepios KNIME nodes,2024,2024-03-04,article,,7,True,green,Bioorganic & Medicinal Chemistry Letters,https://doi.org/10.1016/j.bmcl.2024.129690,,7,Elli-Anna Stylianaki
https://openalex.org/W3133571778,https://doi.org/10.1145/3408877.3439538,KNIME Analytics Platform for Visual Data Science and Business Analytics Teaching,2021,2021-03-03,article,,4,False,closed,,https://doi.org/10.1145/3408877.3439538,,3,Dursun Delen
https://openalex.org/W4366771592,https://doi.org/10.3233/efi-230027,Learning text analytics without coding? An introduction to KNIME,2023,2023-04-21,article,,3,True,bronze,Education for Information,https://doi.org/10.3233/efi-230027,https://content.iospress.com:443/download/education-for-information/efi230027?id=education-for-information%2Fefi230027,2,Daniel Ihrmark
https://openalex.org/W2314412733,https://doi.org/10.1186/s12866-016-0676-9,"A semi-automated, KNIME-based workflow for biofilm assays",2016,2016-04-06,article,,3,True,gold,BMC Microbiology,https://doi.org/10.1186/s12866-016-0676-9,https://bmcmicrobiol.biomedcentral.com/track/pdf/10.1186/s12866-016-0676-9,3,Katrin Leinweber
https://openalex.org/W2567153465,https://doi.org/10.1093/bioinformatics/btw707,"CymeR: cytometry analysis using KNIME, docker and R",2016,2016-11-10,article,,3,True,hybrid,Bioinformatics,https://doi.org/10.1093/bioinformatics/btw707,,2,Brian Muchmore
https://openalex.org/W3213806025,https://doi.org/10.1145/3480433.3480445,Predictive Analytics of Machine Failure using Linear Regression on KNIME Platform,2021,2021-07-23,article,,4,False,closed,,https://doi.org/10.1145/3480433.3480445,,2,Emelia Akashah Patah Akhir
